latitude,longitude,date,species,url,image_url,reference,n,location,depth,gear,temp,traps,id,notes,source,sex,source_id,previous_species,aquarium_inp,obs_type,id_correct,misid_reason,reviewer,is_sequenced,tax_type,genbank_accession
-23.54111,152.27417,,Bathynomus immanis,https://www.gbif.org/occurrence/1253359640,,,1,Australia,,,,,1936,"orig_scientificName: Bathynomus immanis Bruce, 1986 | basisOfRecord: PRESERVED_SPECIMEN | institutionCode: AM | collectionCode: Invertebrates - Marine & Other | catalogNumber: P.46903 | recordNumber:  | recordedBy:  | identifiedBy: Dempsey, Ms Kate - Australian Museum - Marine Invertebrates | locality:  | waterBody:  | country: Australia",GBIF,,2e4acf0c-da04-49f2-8c8f-9388414d4031,,,,,,,FALSE,,
-23.54111,152.27417,,Bathynomus immanis,https://www.gbif.org/occurrence/1253359641,,,1,Australia,,,,,1937,"orig_scientificName: Bathynomus immanis Bruce, 1986 | basisOfRecord: PRESERVED_SPECIMEN | institutionCode: AM | collectionCode: Invertebrates - Marine & Other | catalogNumber: P.46912 | recordNumber:  | recordedBy:  | identifiedBy: Dempsey, Ms Kate - Australian Museum - Marine Invertebrates | locality:  | waterBody:  | country: Australia",GBIF,,eb8d7abe-7c83-4a73-8b21-33a9d0aa92d7,,,,,,,FALSE,,
-16.66528,146.34528,,Bathynomus immanis,https://www.gbif.org/occurrence/1253359643,,,1,Australia,,,,,1938,"orig_scientificName: Bathynomus immanis Bruce, 1986 | basisOfRecord: PRESERVED_SPECIMEN | institutionCode: AM | collectionCode: Invertebrates - Marine & Other | catalogNumber: P.46817 | recordNumber:  | recordedBy:  | identifiedBy: Dempsey, Ms Kate - Australian Museum - Marine Invertebrates | locality:  | waterBody:  | country: Australia",GBIF,,16388bf2-016a-47ed-8b0b-c4b2d572a8cb,,,,,,,FALSE,,
-23.54111,152.27417,,Bathynomus immanis,https://www.gbif.org/occurrence/1253359644,,,1,Australia,,,,,1939,"orig_scientificName: Bathynomus immanis Bruce, 1986 | basisOfRecord: PRESERVED_SPECIMEN | institutionCode: AM | collectionCode: Invertebrates - Marine & Other | catalogNumber: P.46902 | recordNumber:  | recordedBy:  | identifiedBy: Dempsey, Ms Kate - Australian Museum - Marine Invertebrates | locality:  | waterBody:  | country: Australia",GBIF,,f57bc004-4f9b-43b0-89f1-9f204e12d3a4,,,,,,,FALSE,,
-16.66528,146.34528,,Bathynomus immanis,https://www.gbif.org/occurrence/1253359646,,,1,Australia,,,,,1940,"orig_scientificName: Bathynomus immanis Bruce, 1986 | basisOfRecord: PRESERVED_SPECIMEN | institutionCode: AM | collectionCode: Invertebrates - Marine & Other | catalogNumber: P.46805 | recordNumber:  | recordedBy:  | identifiedBy: Dempsey, Ms Kate - Australian Museum - Marine Invertebrates | locality:  | waterBody:  | country: Australia",GBIF,,d2cb4a92-3467-4c03-a527-2d3829a0bcad,,,,,,,FALSE,,
-23.54111,152.27417,,Bathynomus immanis,https://www.gbif.org/occurrence/1253359647,,,1,Australia,,,,,1941,"orig_scientificName: Bathynomus immanis Bruce, 1986 | basisOfRecord: PRESERVED_SPECIMEN | institutionCode: AM | collectionCode: Invertebrates - Marine & Other | catalogNumber: P.46895 | recordNumber:  | recordedBy:  | identifiedBy: Dempsey, Ms Kate - Australian Museum - Marine Invertebrates | locality:  | waterBody:  | country: Australia",GBIF,,461e809d-0dc6-4d53-9fd2-adfb65a2a134,,,,,,,FALSE,,
-16.68028,146.31361,,Bathynomus immanis,https://www.gbif.org/occurrence/1253359653,,,1,Australia,,,,,1942,"orig_scientificName: Bathynomus immanis Bruce, 1986 | basisOfRecord: PRESERVED_SPECIMEN | institutionCode: AM | collectionCode: Invertebrates - Marine & Other | catalogNumber: P.46913 | recordNumber:  | recordedBy:  | identifiedBy: Dempsey, Ms Kate - Australian Museum - Marine Invertebrates | locality:  | waterBody:  | country: Australia",GBIF,,491c08ee-5bc4-4c41-a47a-fa0a5fa8d39e,,,,,,,FALSE,,
-23.54111,152.27417,,Bathynomus immanis,https://www.gbif.org/occurrence/1253359657,,,1,Australia,,,,,1943,"orig_scientificName: Bathynomus immanis Bruce, 1986 | basisOfRecord: PRESERVED_SPECIMEN | institutionCode: AM | collectionCode: Invertebrates - Marine & Other | catalogNumber: P.46892 | recordNumber:  | recordedBy:  | identifiedBy: Dempsey, Ms Kate - Australian Museum - Marine Invertebrates | locality:  | waterBody:  | country: Australia",GBIF,,8f3392c8-24b4-4cb8-82bc-ae9e65418afd,,,,,,,FALSE,,
-23.54111,152.27417,,Bathynomus immanis,https://www.gbif.org/occurrence/1253359660,,,1,Australia,,,,,1944,"orig_scientificName: Bathynomus immanis Bruce, 1986 | basisOfRecord: PRESERVED_SPECIMEN | institutionCode: AM | collectionCode: Invertebrates - Marine & Other | catalogNumber: P.46897 | recordNumber:  | recordedBy:  | identifiedBy: Dempsey, Ms Kate - Australian Museum - Marine Invertebrates | locality:  | waterBody:  | country: Australia",GBIF,,5d4d7d0e-06e9-490a-b326-196325493e05,,,,,,,FALSE,,
-23.54111,152.27417,,Bathynomus immanis,https://www.gbif.org/occurrence/1253359665,,,1,Australia,,,,,1945,"orig_scientificName: Bathynomus immanis Bruce, 1986 | basisOfRecord: PRESERVED_SPECIMEN | institutionCode: AM | collectionCode: Invertebrates - Marine & Other | catalogNumber: P.46896 | recordNumber:  | recordedBy:  | identifiedBy: Dempsey, Ms Kate - Australian Museum - Marine Invertebrates | locality:  | waterBody:  | country: Australia",GBIF,,08a1521c-dc25-4603-adac-0565e8e61124,,,,,,,FALSE,,
-16.66528,146.34528,,Bathynomus immanis,https://www.gbif.org/occurrence/1253359669,,,1,Australia,,,,,1946,"orig_scientificName: Bathynomus immanis Bruce, 1986 | basisOfRecord: PRESERVED_SPECIMEN | institutionCode: AM | collectionCode: Invertebrates - Marine & Other | catalogNumber: P.46889 | recordNumber:  | recordedBy:  | identifiedBy: Dempsey, Ms Kate - Australian Museum - Marine Invertebrates | locality:  | waterBody:  | country: Australia",GBIF,,5724865b-da06-4e66-8db0-ba5a5ab8100e,,,,,,,FALSE,,
-16.68028,146.31361,,Bathynomus immanis,https://www.gbif.org/occurrence/1253363456,,,1,Australia,,,,,1947,"orig_scientificName: Bathynomus immanis Bruce, 1986 | basisOfRecord: PRESERVED_SPECIMEN | institutionCode: AM | collectionCode: Invertebrates - Marine & Other | catalogNumber: P.57904 | recordNumber:  | recordedBy:  | identifiedBy: Dempsey, Ms Kate - Australian Museum - Marine Invertebrates | locality:  | waterBody:  | country: Australia",GBIF,,7d8d43df-ebba-4041-a503-8954907bc025,,,,,,,FALSE,,
-16.63028,146.38472,1/1/93,Bathynomus brucei,https://www.gbif.org/occurrence/1253363465,,,1,Australia,,,,,1948,"orig_scientificName: Bathynomus brucei Lowry & Dempsey, 2006 | basisOfRecord: PRESERVED_SPECIMEN | institutionCode: AM | collectionCode: Invertebrates - Marine & Other | catalogNumber: P.57901 | recordNumber:  | recordedBy:  | identifiedBy: Lowry, Dr James Kenneth - Australian Museum - Marine Invertebrates | locality:  | waterBody:  | country: Australia",GBIF,,8634bd4d-5e75-40b9-bb7e-9c442b06f83a,,,,,,,FALSE,,
-16.66528,146.34528,1/1/93,Bathynomus brucei,https://www.gbif.org/occurrence/1253366215,,,1,Australia,,,,,1949,"orig_scientificName: Bathynomus brucei Lowry & Dempsey, 2006 | basisOfRecord: PRESERVED_SPECIMEN | institutionCode: AM | collectionCode: Invertebrates - Marine & Other | catalogNumber: P.64036 | recordNumber:  | recordedBy:  | identifiedBy: J.K. Lowry & R.T. Springthorpe | locality:  | waterBody:  | country: Australia",GBIF,,ea1da8f1-179f-487c-82e5-3028943ed85e,,,,,,,FALSE,,
-16,146,1/1/93,Bathynomus brucei,https://www.gbif.org/occurrence/1253366221,,,1,Australia,,,,,1950,"orig_scientificName: Bathynomus brucei Lowry & Dempsey, 2006 | basisOfRecord: PRESERVED_SPECIMEN | institutionCode: AM | collectionCode: Invertebrates - Marine & Other | catalogNumber: P.64035 | recordNumber:  | recordedBy:  | identifiedBy: J.K. Lowry & R.T. Springthorpe | locality:  | waterBody:  | country: Australia",GBIF,,395d044f-707e-4761-bc2b-326e120053a2,,,,,,,FALSE,,
-16,146,1/1/93,Bathynomus brucei,https://www.gbif.org/occurrence/1253366232,,,1,Australia,,,,,1951,"orig_scientificName: Bathynomus brucei Lowry & Dempsey, 2006 | basisOfRecord: PRESERVED_SPECIMEN | institutionCode: AM | collectionCode: Invertebrates - Marine & Other | catalogNumber: P.64082 | recordNumber:  | recordedBy:  | identifiedBy: J.K. Lowry & R.T. Springthorpe | locality:  | waterBody:  | country: Australia",GBIF,,e8091480-3bb6-44cf-9f8d-238ad11b42db,,,,,,,FALSE,,
-16.65,146.36305,1/1/93,Bathynomus brucei,https://www.gbif.org/occurrence/1253366235,,,1,Australia,,,,,1952,"orig_scientificName: Bathynomus brucei Lowry & Dempsey, 2006 | basisOfRecord: PRESERVED_SPECIMEN | institutionCode: AM | collectionCode: Invertebrates - Marine & Other | catalogNumber: P.64085 | recordNumber:  | recordedBy:  | identifiedBy: J.K. Lowry & R.T. Springthorpe | locality:  | waterBody:  | country: Australia",GBIF,,a9be6043-3fe5-4869-950d-9703d9578eeb,,,,,,,FALSE,,
-23.50778,152.0386,1/1/93,Bathynomus brucei,https://www.gbif.org/occurrence/1253366237,,,1,Australia,,,,,1953,"orig_scientificName: Bathynomus brucei Lowry & Dempsey, 2006 | basisOfRecord: PRESERVED_SPECIMEN | institutionCode: AM | collectionCode: Invertebrates - Marine & Other | catalogNumber: P.64034 | recordNumber:  | recordedBy:  | identifiedBy: Lowry, Dr James Kenneth - Australian Museum - Marine Invertebrates | locality:  | waterBody:  | country: Australia",GBIF,,abf8f9d4-eeda-4272-9925-909b7f375759,,,,,,,FALSE,,
-16.63028,146.38472,1/1/93,Bathynomus brucei,https://www.gbif.org/occurrence/1253366245,,,1,Australia,,,,,1954,"orig_scientificName: Bathynomus brucei Lowry & Dempsey, 2006 | basisOfRecord: PRESERVED_SPECIMEN | institutionCode: AM | collectionCode: Invertebrates - Marine & Other | catalogNumber: P.64032 | recordNumber:  | recordedBy:  | identifiedBy: J.K. Lowry & R.T. Springthorpe | locality:  | waterBody:  | country: Australia",GBIF,,c4e75d6c-d009-49f3-af7f-bd8366265e7e,,,,,,,FALSE,,
-16,146,1/1/93,Bathynomus brucei,https://www.gbif.org/occurrence/1253366250,,,1,Australia,,,,,1955,"orig_scientificName: Bathynomus brucei Lowry & Dempsey, 2006 | basisOfRecord: PRESERVED_SPECIMEN | institutionCode: AM | collectionCode: Invertebrates - Marine & Other | catalogNumber: P.64083 | recordNumber:  | recordedBy:  | identifiedBy: J.K. Lowry & R.T. Springthorpe | locality:  | waterBody:  | country: Australia",GBIF,,354ee609-3640-418e-aa9e-12a187c9dc8c,,,,,,,FALSE,,
-16.66528,146.34528,1/1/91,Bathynomus bruscai,https://www.gbif.org/occurrence/1253366265,,,1,Australia,,,,,1956,"orig_scientificName: Bathynomus bruscai Lowry & Dempsey, 2006 | basisOfRecord: PRESERVED_SPECIMEN | institutionCode: AM | collectionCode: Invertebrates - Marine & Other | catalogNumber: P.64178 | recordNumber:  | recordedBy:  | identifiedBy: J.K. Lowry & R.T. Springthorpe | locality:  | waterBody:  | country: Australia",GBIF,,5320f1ce-e325-4807-846f-55e386634ff9,,,duplicate,,,,FALSE,,
-16.65,146.36305,1/1/93,Bathynomus brucei,https://www.gbif.org/occurrence/1253366268,,,1,Australia,,,,,1957,"orig_scientificName: Bathynomus brucei Lowry & Dempsey, 2006 | basisOfRecord: PRESERVED_SPECIMEN | institutionCode: AM | collectionCode: Invertebrates - Marine & Other | catalogNumber: P.64084 | recordNumber:  | recordedBy:  | identifiedBy: J.K. Lowry & R.T. Springthorpe | locality:  | waterBody:  | country: Australia",GBIF,,aeafc71e-b9ef-42fe-b66a-3198bd638df8,,,,,,,FALSE,,
-16.66528,146.34528,1/1/91,Bathynomus bruscai,https://www.gbif.org/occurrence/1253366271,,,0,Australia,,,,,1958,"orig_scientificName: Bathynomus bruscai Lowry & Dempsey, 2006 | basisOfRecord: PRESERVED_SPECIMEN | institutionCode: AM | collectionCode: Invertebrates - Marine & Other | catalogNumber: P.64179 | recordNumber:  | recordedBy:  | identifiedBy: J.K. Lowry & R.T. Springthorpe | locality:  | waterBody:  | country: Australia",GBIF,,99ffc1fd-f833-42a4-88ce-d8f90a975803,,,duplicate,,,,FALSE,,
-16,146,1/1/91,Bathynomus bruscai,https://www.gbif.org/occurrence/1253366272,,,0,Australia,,,,,1959,"orig_scientificName: Bathynomus bruscai Lowry & Dempsey, 2006 | basisOfRecord: PRESERVED_SPECIMEN | institutionCode: AM | collectionCode: Invertebrates - Marine & Other | catalogNumber: P.64185 | recordNumber:  | recordedBy:  | identifiedBy: J.K. Lowry & R.T. Springthorpe | locality:  | waterBody:  | country: Australia",GBIF,,1f34a39a-cc00-4def-988c-c5b67b7aa1ea,,,duplicate,,,,FALSE,,
22.8,121.18333,,Bathynomus sp.,https://www.gbif.org/occurrence/1253366274,,,1,Chinese Taipei,,,,,1960,"orig_scientificName: Bathynomus A.Milne-Edwards, 1879 | basisOfRecord: PRESERVED_SPECIMEN | institutionCode: AM | collectionCode: Invertebrates - Marine & Other | catalogNumber: P.64099 | recordNumber:  | recordedBy:  | identifiedBy: J.K. Lowry & R.T. Springthorpe | locality:  | waterBody:  | country: Chinese Taipei",GBIF,,4b44d935-a0d9-4df1-90a9-f78eaf07934e,,,,,,,FALSE,,
-16.63028,146.38472,1/1/93,Bathynomus brucei,https://www.gbif.org/occurrence/1253366279,,,1,Australia,,,,,1961,"orig_scientificName: Bathynomus brucei Lowry & Dempsey, 2006 | basisOfRecord: PRESERVED_SPECIMEN | institutionCode: AM | collectionCode: Invertebrates - Marine & Other | catalogNumber: P.64031 | recordNumber:  | recordedBy:  | identifiedBy: Lowry, Dr James Kenneth - Australian Museum - Marine Invertebrates | locality:  | waterBody:  | country: Australia",GBIF,,2263b27f-c514-499f-b404-12a9dac75462,,,,,,,FALSE,,
25.16667,121.71667,,Bathynomus sp.,https://www.gbif.org/occurrence/1253366281,,,1,Chinese Taipei,,,,,1962,"orig_scientificName: Bathynomus A.Milne-Edwards, 1879 | basisOfRecord: PRESERVED_SPECIMEN | institutionCode: AM | collectionCode: Invertebrates - Marine & Other | catalogNumber: P.64086 | recordNumber:  | recordedBy:  | identifiedBy: J.K. Lowry & R.T. Springthorpe | locality:  | waterBody:  | country: Chinese Taipei",GBIF,,1911fb92-aeda-42a0-aa10-c043f53ada2e,,,,,,,FALSE,,
-16.66528,146.34528,1/1/91,Bathynomus bruscai,https://www.gbif.org/occurrence/1253366283,,,0,Australia,,,,,1963,"orig_scientificName: Bathynomus bruscai Lowry & Dempsey, 2006 | basisOfRecord: PRESERVED_SPECIMEN | institutionCode: AM | collectionCode: Invertebrates - Marine & Other | catalogNumber: P.64180 | recordNumber:  | recordedBy:  | identifiedBy: J.K. Lowry & R.T. Springthorpe | locality:  | waterBody:  | country: Australia",GBIF,,6d658158-facd-4e12-85e2-49f57d410284,,,duplicate,,,,FALSE,,
-16.66528,146.34528,1/1/91,Bathynomus bruscai,https://www.gbif.org/occurrence/1253366287,,,0,Australia,,,,,1964,"orig_scientificName: Bathynomus bruscai Lowry & Dempsey, 2006 | basisOfRecord: PRESERVED_SPECIMEN | institutionCode: AM | collectionCode: Invertebrates - Marine & Other | catalogNumber: P.64177 | recordNumber:  | recordedBy:  | identifiedBy: J.K. Lowry & R.T. Springthorpe | locality:  | waterBody:  | country: Australia",GBIF,,a66a4e12-ceea-40f0-a300-84d51a5ff01c,,,duplicate,,,,FALSE,,
-16.66528,146.34528,1/1/91,Bathynomus bruscai,https://www.gbif.org/occurrence/1253366288,,,0,Australia,,,,,1965,"orig_scientificName: Bathynomus bruscai Lowry & Dempsey, 2006 | basisOfRecord: PRESERVED_SPECIMEN | institutionCode: AM | collectionCode: Invertebrates - Marine & Other | catalogNumber: P.64186 | recordNumber:  | recordedBy:  | identifiedBy: J.K. Lowry & R.T. Springthorpe | locality:  | waterBody:  | country: Australia",GBIF,,96c345c0-55ca-4ca9-aa12-f707b0b26c32,,,duplicate,,,,FALSE,,
25,122,,Bathynomus sp.,https://www.gbif.org/occurrence/1253366289,,,1,Chinese Taipei,,,,,1966,"orig_scientificName: Bathynomus A.Milne-Edwards, 1879 | basisOfRecord: PRESERVED_SPECIMEN | institutionCode: AM | collectionCode: Invertebrates - Marine & Other | catalogNumber: P.64089 | recordNumber:  | recordedBy:  | identifiedBy: J.K. Lowry & R.T. Springthorpe | locality:  | waterBody:  | country: Chinese Taipei",GBIF,,9ae530dc-af15-43d3-8a1a-4f9958cdcf1f,,,,,,,FALSE,,
25,122,,Bathynomus sp.,https://www.gbif.org/occurrence/1253366302,,,1,Chinese Taipei,,,,,1967,"orig_scientificName: Bathynomus A.Milne-Edwards, 1879 | basisOfRecord: PRESERVED_SPECIMEN | institutionCode: AM | collectionCode: Invertebrates - Marine & Other | catalogNumber: P.64088 | recordNumber:  | recordedBy:  | identifiedBy: J.K. Lowry & R.T. Springthorpe | locality:  | waterBody:  | country: Chinese Taipei",GBIF,,85187191-67cc-4c6a-8b80-0bf9783ce783,,,,,,,FALSE,,
35.33333,139.5,,Bathynomus sp.,https://www.gbif.org/occurrence/1253366303,,,1,Japan,,,,,1968,"orig_scientificName: Bathynomus A.Milne-Edwards, 1879 | basisOfRecord: PRESERVED_SPECIMEN | institutionCode: AM | collectionCode: Invertebrates - Marine & Other | catalogNumber: P.64190 | recordNumber:  | recordedBy:  | identifiedBy: J.K. Lowry & R.T. Springthorpe | locality:  | waterBody:  | country: Japan",GBIF,,c8aab36a-397f-4cd5-9186-4844e3ae178e,,,,,,,FALSE,,
25.16667,121.71667,,Bathynomus sp.,https://www.gbif.org/occurrence/1253366307,,,1,Chinese Taipei,,,,,1969,"orig_scientificName: Bathynomus A.Milne-Edwards, 1879 | basisOfRecord: PRESERVED_SPECIMEN | institutionCode: AM | collectionCode: Invertebrates - Marine & Other | catalogNumber: P.64090 | recordNumber:  | recordedBy:  | identifiedBy: J.K. Lowry & R.T. Springthorpe | locality:  | waterBody:  | country: Chinese Taipei",GBIF,,815138ff-5ccc-450c-86dd-5078eb478865,,,,,,,FALSE,,
-16.66528,146.34528,1/1/91,Bathynomus bruscai,https://www.gbif.org/occurrence/1253366316,,,0,Australia,,,,,1970,"orig_scientificName: Bathynomus bruscai Lowry & Dempsey, 2006 | basisOfRecord: PRESERVED_SPECIMEN | institutionCode: AM | collectionCode: Invertebrates - Marine & Other | catalogNumber: P.64183 | recordNumber:  | recordedBy:  | identifiedBy: J.K. Lowry & R.T. Springthorpe | locality:  | waterBody:  | country: Australia",GBIF,,ee2ab4ba-14bb-487e-9a65-22573cf6a779,,,duplicate,,,,FALSE,,
-16.66528,146.34528,1/1/91,Bathynomus bruscai,https://www.gbif.org/occurrence/1253366317,,,0,Australia,,,,,1971,"orig_scientificName: Bathynomus bruscai Lowry & Dempsey, 2006 | basisOfRecord: PRESERVED_SPECIMEN | institutionCode: AM | collectionCode: Invertebrates - Marine & Other | catalogNumber: P.64187 | recordNumber:  | recordedBy:  | identifiedBy: J.K. Lowry & R.T. Springthorpe | locality:  | waterBody:  | country: Australia",GBIF,,9b93badb-1ba2-49ac-8035-ba82d77867e8,,,duplicate,,,,FALSE,,
25,122,,Bathynomus sp.,https://www.gbif.org/occurrence/1253366320,,,1,Chinese Taipei,,,,,1972,"orig_scientificName: Bathynomus A.Milne-Edwards, 1879 | basisOfRecord: PRESERVED_SPECIMEN | institutionCode: AM | collectionCode: Invertebrates - Marine & Other | catalogNumber: P.64087 | recordNumber:  | recordedBy:  | identifiedBy: J.K. Lowry & R.T. Springthorpe | locality:  | waterBody:  | country: Chinese Taipei",GBIF,,f2bc93c6-aea4-4ee9-8335-437b9b3d6ff5,,,,,,,FALSE,,
-16.66528,146.34528,1/1/91,Bathynomus bruscai,https://www.gbif.org/occurrence/1253366325,,,0,Australia,,,,,1973,"orig_scientificName: Bathynomus bruscai Lowry & Dempsey, 2006 | basisOfRecord: PRESERVED_SPECIMEN | institutionCode: AM | collectionCode: Invertebrates - Marine & Other | catalogNumber: P.64182 | recordNumber:  | recordedBy:  | identifiedBy: J.K. Lowry & R.T. Springthorpe | locality:  | waterBody:  | country: Australia",GBIF,,4b6e15fd-0cac-459a-904e-f539b523d20d,,,duplicate,,,,FALSE,,
