"latitude","longitude","date","species","url","reference","n","location","depth","notes","source"
17.53667,-77.82,1970-07-06,"Bathynomus giganteus","https://www.gbif.org/occurrence/1439136329","McClain CR, Balk MA, Benfield MC, Branch TA, Chen C, Cosgrove J, Dove ADM, Gaskins LC, Helm R, Hochberg FG, Lee FB, Marshall A, McMurray SE, Schanche C, Stone SN, Thaler AD (2015) Sizing ocean giants: patterns of intraspecific size variation in marine megafauna. Peer J 3: e715. http://dx.doi.org/10.7717/peerj.715",1,"South of Jamaica",878,"orig_name: Bathynomus giganteus A.Milne-Edwards, 1879 | basis: HUMAN_OBSERVATION | institution: Duke | catalog: SOG-2794 Bathynomus giganteus","GBIF"
17.45,-78.166667,1970-07-14,"Bathynomus giganteus","https://www.gbif.org/occurrence/4104110237","Dataset: NA",2,"Jamaica",NA,"orig_name: Bathynomus giganteus A.Milne-Edwards, 1879 | basis: PRESERVED_SPECIMEN | institution: UM-RSMAS | catalog: 32.5638","GBIF"
7.56667,-57.083333,1970-08-07,"Bathynomus giganteus","https://www.gbif.org/occurrence/1439136317","McClain CR, Balk MA, Benfield MC, Branch TA, Chen C, Cosgrove J, Dove ADM, Gaskins LC, Helm R, Hochberg FG, Lee FB, Marshall A, McMurray SE, Schanche C, Stone SN, Thaler AD (2015) Sizing ocean giants: patterns of intraspecific size variation in marine megafauna. Peer J 3: e715. http://dx.doi.org/10.7717/peerj.715",1,"Guyana",310,"orig_name: Bathynomus giganteus A.Milne-Edwards, 1879 | basis: HUMAN_OBSERVATION | institution: Duke | catalog: SOG-2769 Bathynomus giganteus","GBIF"
14.37,-81.82,1970-10-26,"Bathynomus giganteus","https://www.gbif.org/occurrence/1320606922","Dataset: NMNH Extant Biology",1,"North Atlantic Ocean, Caribbean Sea",604,"orig_name: Bathynomus giganteus A.Milne-Edwards, 1879 | basis: PRESERVED_SPECIMEN | institution: USNM | catalog: USNM 236048","GBIF"
9.97,-76.48,1970-11-04,"Bathynomus giganteus","https://www.gbif.org/occurrence/1320002713","Dataset: NMNH Extant Biology",1,"North Atlantic Ocean, Caribbean Sea",1271,"orig_name: Bathynomus giganteus A.Milne-Edwards, 1879 | basis: PRESERVED_SPECIMEN | institution: USNM | catalog: USNM 236049","GBIF"
10.15,-76.23,1970-11-05,"Bathynomus giganteus","https://www.gbif.org/occurrence/1321416560","Dataset: NMNH Extant Biology",3,"North Atlantic Ocean, Caribbean Sea",914,"orig_name: Bathynomus giganteus A.Milne-Edwards, 1879 | basis: PRESERVED_SPECIMEN | institution: USNM | catalog: USNM 236050","GBIF"
11.22,-74.43,1970-11-09,"Bathynomus giganteus","https://www.gbif.org/occurrence/1321604803","Dataset: NMNH Extant Biology",1,"North Atlantic Ocean, Caribbean Sea",631,"orig_name: Bathynomus giganteus A.Milne-Edwards, 1879 | basis: PRESERVED_SPECIMEN | institution: USNM | catalog: USNM 236041","GBIF"
18.5,-63.395,1969-07-23,"Bathynomus giganteus","https://www.gbif.org/occurrence/1319140436","Dataset: NMNH Extant Biology",25,"Sombrero Island, NW of Anguilla",684,"orig_name: Bathynomus giganteus A.Milne-Edwards, 1879 | basis: PRESERVED_SPECIMEN | institution: USNM | catalog: USNM 236063","GBIF"
15.4917,-61.1917,1969-07-15,"Bathynomus giganteus","https://www.gbif.org/occurrence/1319273557","Dataset: NMNH Extant Biology",1,"Saliba, East of",503,"orig_name: Bathynomus giganteus A.Milne-Edwards, 1879 | basis: PRESERVED_SPECIMEN | institution: USNM | catalog: USNM 236060","GBIF"
16.0833,-61.4,1969-07-14,"Bathynomus giganteus","https://www.gbif.org/occurrence/1319353981","Dataset: NMNH Extant Biology",6,"Marie-Galante, NW of",617.5,"orig_name: Bathynomus giganteus A.Milne-Edwards, 1879 | basis: PRESERVED_SPECIMEN | institution: USNM | catalog: USNM 236059","GBIF"
18.4883,-63.41,1969-07-23,"Bathynomus giganteus","https://www.gbif.org/occurrence/1320857083","Dataset: NMNH Extant Biology",2,"Sombrero Island, NW of Anguilla",695,"orig_name: Bathynomus giganteus A.Milne-Edwards, 1879 | basis: PRESERVED_SPECIMEN | institution: USNM | catalog: USNM 236062","GBIF"
16.0417,-61.385,1969-07-16,"Bathynomus giganteus","https://www.gbif.org/occurrence/1321432960","Dataset: NMNH Extant Biology",1,"Marie-Galante, NW of",553,"orig_name: Bathynomus giganteus A.Milne-Edwards, 1879 | basis: PRESERVED_SPECIMEN | institution: USNM | catalog: USNM 236061","GBIF"
16.0967,-61.3117,1969-07-12,"Bathynomus giganteus","https://www.gbif.org/occurrence/1322508427","Dataset: NMNH Extant Biology",7,"Marie-Galante, NW of",667.5,"orig_name: Bathynomus giganteus A.Milne-Edwards, 1879 | basis: PRESERVED_SPECIMEN | institution: USNM | catalog: USNM 236058","GBIF"
16.09667,-61.311667,1969-07-12,"Bathynomus giganteus","https://www.gbif.org/occurrence/1439136320","McClain CR, Balk MA, Benfield MC, Branch TA, Chen C, Cosgrove J, Dove ADM, Gaskins LC, Helm R, Hochberg FG, Lee FB, Marshall A, McMurray SE, Schanche C, Stone SN, Thaler AD (2015) Sizing ocean giants: patterns of intraspecific size variation in marine megafauna. Peer J 3: e715. http://dx.doi.org/10.7717/peerj.715",1,"off Guadeloupe",632,"orig_name: Bathynomus giganteus A.Milne-Edwards, 1879 | basis: HUMAN_OBSERVATION | institution: Duke | catalog: SOG-2782 Bathynomus giganteus","GBIF"
15.49167,-61.191667,1969-07-15,"Bathynomus giganteus","https://www.gbif.org/occurrence/1439136322","McClain CR, Balk MA, Benfield MC, Branch TA, Chen C, Cosgrove J, Dove ADM, Gaskins LC, Helm R, Hochberg FG, Lee FB, Marshall A, McMurray SE, Schanche C, Stone SN, Thaler AD (2015) Sizing ocean giants: patterns of intraspecific size variation in marine megafauna. Peer J 3: e715. http://dx.doi.org/10.7717/peerj.715",1,"East of Dominica",458,"orig_name: Bathynomus giganteus A.Milne-Edwards, 1879 | basis: HUMAN_OBSERVATION | institution: Duke | catalog: SOG-2786 Bathynomus giganteus","GBIF"
16.09667,-61.311667,1969-07-12,"Bathynomus giganteus","https://www.gbif.org/occurrence/1439136323","McClain CR, Balk MA, Benfield MC, Branch TA, Chen C, Cosgrove J, Dove ADM, Gaskins LC, Helm R, Hochberg FG, Lee FB, Marshall A, McMurray SE, Schanche C, Stone SN, Thaler AD (2015) Sizing ocean giants: patterns of intraspecific size variation in marine megafauna. Peer J 3: e715. http://dx.doi.org/10.7717/peerj.715",1,"off Guadeloupe",631,"orig_name: Bathynomus giganteus A.Milne-Edwards, 1879 | basis: HUMAN_OBSERVATION | institution: Duke | catalog: SOG-2781 Bathynomus giganteus","GBIF"
18.5,-63.396667,1969-07-23,"Bathynomus giganteus","https://www.gbif.org/occurrence/1439136325","McClain CR, Balk MA, Benfield MC, Branch TA, Chen C, Cosgrove J, Dove ADM, Gaskins LC, Helm R, Hochberg FG, Lee FB, Marshall A, McMurray SE, Schanche C, Stone SN, Thaler AD (2015) Sizing ocean giants: patterns of intraspecific size variation in marine megafauna. Peer J 3: e715. http://dx.doi.org/10.7717/peerj.715",1,"near Anguilla",664,"orig_name: Bathynomus giganteus A.Milne-Edwards, 1879 | basis: HUMAN_OBSERVATION | institution: Duke | catalog: SOG-2789 Bathynomus giganteus","GBIF"
16.09667,-61.311667,1969-07-12,"Bathynomus giganteus","https://www.gbif.org/occurrence/1439136328","McClain CR, Balk MA, Benfield MC, Branch TA, Chen C, Cosgrove J, Dove ADM, Gaskins LC, Helm R, Hochberg FG, Lee FB, Marshall A, McMurray SE, Schanche C, Stone SN, Thaler AD (2015) Sizing ocean giants: patterns of intraspecific size variation in marine megafauna. Peer J 3: e715. http://dx.doi.org/10.7717/peerj.715",1,"off Guadeloupe",630,"orig_name: Bathynomus giganteus A.Milne-Edwards, 1879 | basis: HUMAN_OBSERVATION | institution: Duke | catalog: SOG-2780 Bathynomus giganteus","GBIF"
18.5,-63.396667,1969-07-23,"Bathynomus giganteus","https://www.gbif.org/occurrence/1439136331","McClain CR, Balk MA, Benfield MC, Branch TA, Chen C, Cosgrove J, Dove ADM, Gaskins LC, Helm R, Hochberg FG, Lee FB, Marshall A, McMurray SE, Schanche C, Stone SN, Thaler AD (2015) Sizing ocean giants: patterns of intraspecific size variation in marine megafauna. Peer J 3: e715. http://dx.doi.org/10.7717/peerj.715",1,"near Anguilla",664,"orig_name: Bathynomus giganteus A.Milne-Edwards, 1879 | basis: HUMAN_OBSERVATION | institution: Duke | catalog: SOG-2790 Bathynomus giganteus","GBIF"
18.5,-63.396667,1969-07-23,"Bathynomus giganteus","https://www.gbif.org/occurrence/1439136336","McClain CR, Balk MA, Benfield MC, Branch TA, Chen C, Cosgrove J, Dove ADM, Gaskins LC, Helm R, Hochberg FG, Lee FB, Marshall A, McMurray SE, Schanche C, Stone SN, Thaler AD (2015) Sizing ocean giants: patterns of intraspecific size variation in marine megafauna. Peer J 3: e715. http://dx.doi.org/10.7717/peerj.715",1,"near Anguilla",664,"orig_name: Bathynomus giganteus A.Milne-Edwards, 1879 | basis: HUMAN_OBSERVATION | institution: Duke | catalog: SOG-2791 Bathynomus giganteus","GBIF"
16.08333,-61.4,1969-07-14,"Bathynomus giganteus","https://www.gbif.org/occurrence/1439136338","McClain CR, Balk MA, Benfield MC, Branch TA, Chen C, Cosgrove J, Dove ADM, Gaskins LC, Helm R, Hochberg FG, Lee FB, Marshall A, McMurray SE, Schanche C, Stone SN, Thaler AD (2015) Sizing ocean giants: patterns of intraspecific size variation in marine megafauna. Peer J 3: e715. http://dx.doi.org/10.7717/peerj.715",1,"off Guadeloupe",600,"orig_name: Bathynomus giganteus A.Milne-Edwards, 1879 | basis: HUMAN_OBSERVATION | institution: Duke | catalog: SOG-2785 Bathynomus giganteus","GBIF"
18.48833,-63.41,1969-07-23,"Bathynomus giganteus","https://www.gbif.org/occurrence/1439136340","McClain CR, Balk MA, Benfield MC, Branch TA, Chen C, Cosgrove J, Dove ADM, Gaskins LC, Helm R, Hochberg FG, Lee FB, Marshall A, McMurray SE, Schanche C, Stone SN, Thaler AD (2015) Sizing ocean giants: patterns of intraspecific size variation in marine megafauna. Peer J 3: e715. http://dx.doi.org/10.7717/peerj.715",1,"near Anguilla",686,"orig_name: Bathynomus giganteus A.Milne-Edwards, 1879 | basis: HUMAN_OBSERVATION | institution: Duke | catalog: SOG-2792 Bathynomus giganteus","GBIF"
18.48833,-63.41,1969-07-23,"Bathynomus giganteus","https://www.gbif.org/occurrence/1439136341","McClain CR, Balk MA, Benfield MC, Branch TA, Chen C, Cosgrove J, Dove ADM, Gaskins LC, Helm R, Hochberg FG, Lee FB, Marshall A, McMurray SE, Schanche C, Stone SN, Thaler AD (2015) Sizing ocean giants: patterns of intraspecific size variation in marine megafauna. Peer J 3: e715. http://dx.doi.org/10.7717/peerj.715",1,"near Anguilla",686,"orig_name: Bathynomus giganteus A.Milne-Edwards, 1879 | basis: HUMAN_OBSERVATION | institution: Duke | catalog: SOG-2793 Bathynomus giganteus","GBIF"
16.04167,-61.385,1969-07-16,"Bathynomus giganteus","https://www.gbif.org/occurrence/1439136345","McClain CR, Balk MA, Benfield MC, Branch TA, Chen C, Cosgrove J, Dove ADM, Gaskins LC, Helm R, Hochberg FG, Lee FB, Marshall A, McMurray SE, Schanche C, Stone SN, Thaler AD (2015) Sizing ocean giants: patterns of intraspecific size variation in marine megafauna. Peer J 3: e715. http://dx.doi.org/10.7717/peerj.715",1,"off Guadeloupe",500,"orig_name: Bathynomus giganteus A.Milne-Edwards, 1879 | basis: HUMAN_OBSERVATION | institution: Duke | catalog: SOG-2787 Bathynomus giganteus","GBIF"
16.08333,-61.4,1969-07-14,"Bathynomus giganteus","https://www.gbif.org/occurrence/1439136346","McClain CR, Balk MA, Benfield MC, Branch TA, Chen C, Cosgrove J, Dove ADM, Gaskins LC, Helm R, Hochberg FG, Lee FB, Marshall A, McMurray SE, Schanche C, Stone SN, Thaler AD (2015) Sizing ocean giants: patterns of intraspecific size variation in marine megafauna. Peer J 3: e715. http://dx.doi.org/10.7717/peerj.715",1,"off Guadeloupe",600,"orig_name: Bathynomus giganteus A.Milne-Edwards, 1879 | basis: HUMAN_OBSERVATION | institution: Duke | catalog: SOG-2784 Bathynomus giganteus","GBIF"
18.5,-63.396667,1969-07-23,"Bathynomus giganteus","https://www.gbif.org/occurrence/1439136352","McClain CR, Balk MA, Benfield MC, Branch TA, Chen C, Cosgrove J, Dove ADM, Gaskins LC, Helm R, Hochberg FG, Lee FB, Marshall A, McMurray SE, Schanche C, Stone SN, Thaler AD (2015) Sizing ocean giants: patterns of intraspecific size variation in marine megafauna. Peer J 3: e715. http://dx.doi.org/10.7717/peerj.715",1,"near Anguilla",664,"orig_name: Bathynomus giganteus A.Milne-Edwards, 1879 | basis: HUMAN_OBSERVATION | institution: Duke | catalog: SOG-2788 Bathynomus giganteus","GBIF"
16.09667,-61.311667,1969-07-12,"Bathynomus giganteus","https://www.gbif.org/occurrence/1439136360","McClain CR, Balk MA, Benfield MC, Branch TA, Chen C, Cosgrove J, Dove ADM, Gaskins LC, Helm R, Hochberg FG, Lee FB, Marshall A, McMurray SE, Schanche C, Stone SN, Thaler AD (2015) Sizing ocean giants: patterns of intraspecific size variation in marine megafauna. Peer J 3: e715. http://dx.doi.org/10.7717/peerj.715",1,"off Guadeloupe",633,"orig_name: Bathynomus giganteus A.Milne-Edwards, 1879 | basis: HUMAN_OBSERVATION | institution: Duke | catalog: SOG-2783 Bathynomus giganteus","GBIF"
21.683333,-96.85,1969-08-25,"Bathynomus giganteus","https://www.gbif.org/occurrence/1234574135","Dataset: NA",1,"SW Gulf of Mexico",1024,"orig_name: Bathynomus giganteus A.Milne-Edwards, 1879 | basis: PRESERVED_SPECIMEN | institution: TCWC | catalog: 2-6519","GBIF"
21.5,-96.916667,1969-08-23,"Bathynomus giganteus","https://www.gbif.org/occurrence/1234574141","Dataset: NA",6,"SW Gulf of Mexico",704.5,"orig_name: Bathynomus giganteus A.Milne-Edwards, 1879 | basis: PRESERVED_SPECIMEN | institution: TCWC | catalog: 2-6514","GBIF"
27.415,-94.741667,1969-08-07,"Bathynomus giganteus","https://www.gbif.org/occurrence/1234574182","Dataset: NA",1,"NW Gulf of Mexico",1006,"orig_name: Bathynomus giganteus A.Milne-Edwards, 1879 | basis: PRESERVED_SPECIMEN | institution: TCWC | catalog: 2-6518","GBIF"
7.4,-5.1,1969-11-26,"Bathynomus giganteus","https://www.gbif.org/occurrence/1318413774","Dataset: NMNH Extant Biology",1,"North Atlantic Ocean",668,"orig_name: Bathynomus giganteus A.Milne-Edwards, 1879 | basis: PRESERVED_SPECIMEN | institution: USNM | catalog: USNM 236025","GBIF"
17.683333,-62.841667,1968-05-18,"Bathynomus giganteus","https://www.gbif.org/occurrence/1234574092","Dataset: NA",3,"CaribbeanSea",558,"orig_name: Bathynomus giganteus A.Milne-Edwards, 1879 | basis: PRESERVED_SPECIMEN | institution: TCWC | catalog: 2-6501","GBIF"
11.4133,-67.1683,1968-07-25,"Bathynomus giganteus","https://www.gbif.org/occurrence/1321734776","Dataset: NMNH Extant Biology",2,"Los Roques Islands, SW Of Islands",1825.5,"orig_name: Bathynomus giganteus A.Milne-Edwards, 1879 | basis: PRESERVED_SPECIMEN | institution: USNM | catalog: USNM 236054","GBIF"
7.9417,-54.65,1968-07-11,"Bathynomus giganteus","https://www.gbif.org/occurrence/1321908388","Dataset: NMNH Extant Biology",1,"Paramaribo, North of",1056,"orig_name: Bathynomus giganteus A.Milne-Edwards, 1879 | basis: PRESERVED_SPECIMEN | institution: USNM | catalog: USNM 236065","GBIF"
